"date","adjusted","symbol"
2023-02-03,154.5,"AAPL"
2023-02-06,151.73,"AAPL"
2023-02-07,154.65,"AAPL"
2023-02-08,151.92,"AAPL"
2023-02-09,150.87,"AAPL"
2023-02-10,151.01,"AAPL"
2023-02-13,153.85,"AAPL"
2023-02-14,153.2,"AAPL"
2023-02-15,155.33,"AAPL"
2023-02-16,153.71,"AAPL"
2023-02-17,152.55,"AAPL"
2023-02-21,148.48,"AAPL"
2023-02-22,148.91,"AAPL"
2023-02-23,149.4,"AAPL"
2023-02-24,146.71,"AAPL"
2023-02-27,147.92,"AAPL"
2023-02-28,147.41,"AAPL"
2023-03-01,145.31,"AAPL"
2023-03-02,145.91,"AAPL"
2023-03-03,151.03,"AAPL"
2023-03-06,153.83,"AAPL"
2023-03-07,151.6,"AAPL"
2023-03-08,152.87,"AAPL"
2023-03-09,150.59,"AAPL"
2023-03-10,148.5,"AAPL"
2023-03-13,150.47,"AAPL"
2023-03-14,152.59,"AAPL"
2023-03-15,152.99,"AAPL"
2023-03-16,155.85,"AAPL"
2023-03-17,155,"AAPL"
2023-03-20,157.4,"AAPL"
2023-03-21,159.28,"AAPL"
2023-03-22,157.83,"AAPL"
2023-03-23,158.93,"AAPL"
2023-03-24,160.25,"AAPL"
2023-03-27,158.28,"AAPL"
2023-03-28,157.65,"AAPL"
2023-03-29,160.77,"AAPL"
2023-03-30,162.36,"AAPL"
2023-03-31,164.9,"AAPL"
2023-04-03,166.17,"AAPL"
2023-04-04,165.63,"AAPL"
2023-04-05,163.76,"AAPL"
2023-04-06,164.66,"AAPL"
2023-04-10,162.03,"AAPL"
2023-04-11,160.8,"AAPL"
2023-04-12,160.1,"AAPL"
2023-04-13,165.56,"AAPL"
2023-04-14,165.21,"AAPL"
2023-04-17,165.23,"AAPL"
2023-04-18,166.47,"AAPL"
2023-04-19,167.63,"AAPL"
2023-04-20,166.65,"AAPL"
2023-04-21,165.02,"AAPL"
2023-04-24,165.33,"AAPL"
2023-04-25,163.77,"AAPL"
2023-04-26,163.76,"AAPL"
2023-04-27,168.41,"AAPL"
2023-04-28,169.68,"AAPL"
2023-05-01,169.59,"AAPL"
2023-05-02,168.54,"AAPL"
2023-05-03,167.45,"AAPL"
2023-05-04,165.79,"AAPL"
2023-05-05,173.57,"AAPL"
2023-05-08,173.5,"AAPL"
2023-05-09,171.77,"AAPL"
2023-05-10,173.555,"AAPL"
2023-05-11,173.75,"AAPL"
2023-05-12,172.57,"AAPL"
2023-05-15,172.07,"AAPL"
2023-05-16,172.07,"AAPL"
2023-05-17,172.69,"AAPL"
2023-05-18,175.05,"AAPL"
2023-05-19,175.16,"AAPL"
2023-05-22,174.2,"AAPL"
2023-05-23,171.56,"AAPL"
2023-05-24,171.84,"AAPL"
2023-05-25,172.99,"AAPL"
2023-05-26,175.43,"AAPL"
2023-05-30,177.3,"AAPL"
2023-05-31,177.25,"AAPL"
2023-06-01,180.09,"AAPL"
2023-06-02,180.95,"AAPL"
2023-06-05,179.58,"AAPL"
2023-06-06,179.21,"AAPL"
2023-06-07,177.82,"AAPL"
2023-06-08,180.57,"AAPL"
2023-06-09,180.96,"AAPL"
2023-06-12,183.79,"AAPL"
2023-06-13,183.31,"AAPL"
2023-06-14,183.95,"AAPL"
2023-06-15,186.01,"AAPL"
2023-06-16,184.92,"AAPL"
2023-06-20,185.01,"AAPL"
2023-06-21,183.96,"AAPL"
2023-06-22,187,"AAPL"
2023-06-23,186.68,"AAPL"
2023-06-26,185.27,"AAPL"
2023-06-27,188.06,"AAPL"
2023-06-28,189.25,"AAPL"
2023-06-29,189.59,"AAPL"
2023-06-30,193.97,"AAPL"
2023-07-03,192.46,"AAPL"
2023-07-05,191.33,"AAPL"
2023-07-06,191.81,"AAPL"
2023-07-07,190.68,"AAPL"
2023-07-10,188.61,"AAPL"
2023-07-11,188.08,"AAPL"
2023-07-12,189.77,"AAPL"
2023-07-13,190.54,"AAPL"
2023-07-14,190.69,"AAPL"
2023-07-17,193.99,"AAPL"
2023-07-18,193.73,"AAPL"
2023-07-19,195.1,"AAPL"
2023-07-20,193.13,"AAPL"
2023-07-21,191.94,"AAPL"
2023-07-24,192.75,"AAPL"
2023-07-25,193.62,"AAPL"
2023-07-26,194.5,"AAPL"
2023-07-27,193.22,"AAPL"
2023-07-28,195.83,"AAPL"
2023-07-31,196.45,"AAPL"
2023-08-01,195.605,"AAPL"
2023-08-02,192.58,"AAPL"
2023-08-03,191.17,"AAPL"
2023-08-04,181.99,"AAPL"
2023-08-07,178.85,"AAPL"
2023-08-08,179.8,"AAPL"
2023-08-09,178.19,"AAPL"
2023-08-10,177.97,"AAPL"
2023-08-11,177.79,"AAPL"
2023-08-14,179.46,"AAPL"
2023-08-15,177.45,"AAPL"
2023-08-16,176.57,"AAPL"
2023-08-17,174,"AAPL"
2023-08-18,174.49,"AAPL"
2023-08-21,175.84,"AAPL"
2023-08-22,177.23,"AAPL"
2023-08-23,181.12,"AAPL"
2023-08-24,176.38,"AAPL"
2023-08-25,178.61,"AAPL"
2023-08-28,180.19,"AAPL"
2023-08-29,184.12,"AAPL"
2023-08-30,187.65,"AAPL"
2023-08-31,187.87,"AAPL"
2023-09-01,189.46,"AAPL"
2023-09-05,189.7,"AAPL"
2023-09-06,182.91,"AAPL"
2023-09-07,177.56,"AAPL"
2023-09-08,178.18,"AAPL"
2023-09-11,179.36,"AAPL"
2023-09-12,176.3,"AAPL"
2023-09-13,174.21,"AAPL"
2023-09-14,175.74,"AAPL"
2023-09-15,175.01,"AAPL"
2023-09-18,177.97,"AAPL"
2023-09-19,179.07,"AAPL"
2023-09-20,175.49,"AAPL"
2023-09-21,173.93,"AAPL"
2023-09-22,174.79,"AAPL"
2023-09-25,176.08,"AAPL"
2023-09-26,171.96,"AAPL"
2023-09-27,170.43,"AAPL"
2023-09-28,170.69,"AAPL"
2023-09-29,171.21,"AAPL"
2023-10-02,173.75,"AAPL"
2023-10-03,172.4,"AAPL"
2023-10-04,173.66,"AAPL"
2023-10-05,174.91,"AAPL"
2023-10-06,177.49,"AAPL"
2023-10-09,178.99,"AAPL"
2023-10-10,178.39,"AAPL"
2023-10-11,179.8,"AAPL"
2023-10-12,180.71,"AAPL"
2023-10-13,178.85,"AAPL"
2023-10-16,178.72,"AAPL"
2023-10-17,177.15,"AAPL"
2023-10-18,175.84,"AAPL"
2023-10-19,175.46,"AAPL"
2023-10-20,172.88,"AAPL"
2023-10-23,173,"AAPL"
2023-10-24,173.44,"AAPL"
2023-10-25,171.1,"AAPL"
2023-10-26,166.89,"AAPL"
2023-10-27,168.22,"AAPL"
2023-10-30,170.29,"AAPL"
2023-10-31,170.77,"AAPL"
2023-11-01,173.97,"AAPL"
2023-11-02,177.57,"AAPL"
2023-11-03,176.65,"AAPL"
2023-11-06,179.23,"AAPL"
2023-11-07,181.82,"AAPL"
2023-11-08,182.89,"AAPL"
2023-11-09,182.41,"AAPL"
2023-11-10,186.4,"AAPL"
2023-11-13,184.8,"AAPL"
2023-11-14,187.44,"AAPL"
2023-11-15,188.01,"AAPL"
2023-11-16,189.71,"AAPL"
2023-11-17,189.69,"AAPL"
2023-11-20,191.45,"AAPL"
2023-11-21,190.64,"AAPL"
2023-11-22,191.31,"AAPL"
2023-11-24,189.97,"AAPL"
2023-11-27,189.79,"AAPL"
2023-11-28,190.4,"AAPL"
2023-11-29,189.37,"AAPL"
2023-11-30,189.95,"AAPL"
2023-12-01,191.24,"AAPL"
2023-12-04,189.43,"AAPL"
2023-12-05,193.42,"AAPL"
2023-12-06,192.32,"AAPL"
2023-12-07,194.27,"AAPL"
2023-12-08,195.71,"AAPL"
2023-12-11,193.18,"AAPL"
2023-12-12,194.71,"AAPL"
2023-12-13,197.96,"AAPL"
2023-12-14,198.11,"AAPL"
2023-12-15,197.57,"AAPL"
2023-12-18,195.89,"AAPL"
2023-12-19,196.94,"AAPL"
2023-12-20,194.83,"AAPL"
2023-12-21,194.68,"AAPL"
2023-12-22,193.6,"AAPL"
2023-12-26,193.05,"AAPL"
2023-12-27,193.15,"AAPL"
2023-12-28,193.58,"AAPL"
2023-12-29,192.53,"AAPL"
2024-01-02,185.64,"AAPL"
2024-01-03,184.25,"AAPL"
2024-01-04,181.91,"AAPL"
2024-01-05,181.18,"AAPL"
2024-01-08,185.56,"AAPL"
2024-01-09,185.14,"AAPL"
2024-01-10,186.19,"AAPL"
2024-01-11,185.59,"AAPL"
2024-01-12,185.92,"AAPL"
2024-01-16,183.63,"AAPL"
2024-01-17,182.68,"AAPL"
2024-01-18,188.63,"AAPL"
2024-01-19,191.56,"AAPL"
2024-01-22,193.89,"AAPL"
2024-01-23,195.18,"AAPL"
2024-01-24,194.5,"AAPL"
2024-01-25,194.17,"AAPL"
2024-01-26,192.42,"AAPL"
2024-01-29,191.73,"AAPL"
2024-01-30,188.04,"AAPL"
2024-01-31,184.4,"AAPL"
2024-02-01,186.86,"AAPL"
2024-02-02,185.85,"AAPL"
2024-02-05,187.68,"AAPL"
2024-02-06,189.3,"AAPL"
2024-02-07,189.41,"AAPL"
2024-02-08,188.32,"AAPL"
2024-02-09,188.85,"AAPL"
2024-02-12,187.15,"AAPL"
2024-02-13,185.04,"AAPL"
2024-02-14,184.15,"AAPL"
2024-02-15,183.86,"AAPL"
2024-02-16,182.31,"AAPL"
2024-02-20,181.56,"AAPL"
2024-02-21,182.32,"AAPL"
2024-02-22,184.37,"AAPL"
2024-02-23,182.52,"AAPL"
2024-02-26,181.16,"AAPL"
2024-02-27,182.63,"AAPL"
2024-02-28,181.42,"AAPL"
2024-02-29,180.75,"AAPL"
2024-03-01,179.66,"AAPL"
2024-03-04,175.1,"AAPL"
2024-03-05,170.12,"AAPL"
2024-03-06,169.12,"AAPL"
2024-03-07,169,"AAPL"
2024-03-08,170.73,"AAPL"
2024-03-11,172.75,"AAPL"
2024-03-12,173.23,"AAPL"
2024-03-13,171.13,"AAPL"
2024-03-14,173,"AAPL"
2024-03-15,172.62,"AAPL"
2024-03-18,173.72,"AAPL"
2024-03-19,176.08,"AAPL"
2024-03-20,178.67,"AAPL"
2024-03-21,171.37,"AAPL"
2024-03-22,172.28,"AAPL"
2024-03-25,170.85,"AAPL"
2024-03-26,169.71,"AAPL"
2024-03-27,173.31,"AAPL"
2024-03-28,171.48,"AAPL"
2024-04-01,170.03,"AAPL"
2024-04-02,168.84,"AAPL"
2024-04-03,169.65,"AAPL"
2024-04-04,168.82,"AAPL"
2024-04-05,169.58,"AAPL"
2024-04-08,168.45,"AAPL"
2024-04-09,169.67,"AAPL"
2024-04-10,167.78,"AAPL"
2024-04-11,175.04,"AAPL"
2024-04-12,176.55,"AAPL"
2024-04-15,172.69,"AAPL"
2024-04-16,169.38,"AAPL"
2024-04-17,168,"AAPL"
2024-04-18,167.04,"AAPL"
2024-04-19,165,"AAPL"
2024-04-22,165.84,"AAPL"
2024-04-23,166.9,"AAPL"
2024-04-24,169.02,"AAPL"
2024-04-25,169.89,"AAPL"
2024-04-26,169.3,"AAPL"
2024-04-29,173.5,"AAPL"
2024-04-30,170.33,"AAPL"
2024-05-01,169.3,"AAPL"
2024-05-02,173.03,"AAPL"
2024-05-03,183.38,"AAPL"
2024-05-06,181.71,"AAPL"
2024-05-07,182.4,"AAPL"
2024-05-08,182.74,"AAPL"
2024-05-09,184.57,"AAPL"
2024-05-10,183.05,"AAPL"
2024-05-13,186.28,"AAPL"
2024-05-14,187.43,"AAPL"
2024-05-15,189.72,"AAPL"
2024-05-16,189.84,"AAPL"
2024-05-17,189.87,"AAPL"
2024-05-20,191.04,"AAPL"
2024-05-21,192.35,"AAPL"
2024-05-22,190.9,"AAPL"
2024-05-23,186.88,"AAPL"
2024-05-24,189.98,"AAPL"
2024-05-28,189.99,"AAPL"
2024-05-29,190.29,"AAPL"
2024-05-30,191.29,"AAPL"
2024-05-31,192.25,"AAPL"
2024-06-03,194.03,"AAPL"
2024-06-04,194.35,"AAPL"
2024-06-05,195.87,"AAPL"
2024-06-06,194.48,"AAPL"
2024-06-07,196.89,"AAPL"
2024-06-10,193.12,"AAPL"
2024-06-11,207.15,"AAPL"
2024-06-12,213.07,"AAPL"
2024-06-13,214.24,"AAPL"
2024-06-14,212.49,"AAPL"
2024-06-17,216.67,"AAPL"
2024-06-18,214.29,"AAPL"
2024-06-20,209.68,"AAPL"
2024-06-21,207.49,"AAPL"
2024-06-24,208.14,"AAPL"
2024-06-25,209.07,"AAPL"
2024-06-26,213.25,"AAPL"
2024-06-27,214.1,"AAPL"
2024-06-28,210.62,"AAPL"
2024-07-01,216.75,"AAPL"
2024-07-02,220.27,"AAPL"
2024-07-03,221.55,"AAPL"
2024-07-05,226.34,"AAPL"
2024-07-08,227.82,"AAPL"
2024-07-09,228.68,"AAPL"
2024-07-10,232.98,"AAPL"
2024-07-11,227.57,"AAPL"
2024-07-12,230.54,"AAPL"
2024-07-15,234.4,"AAPL"
2024-07-16,234.82,"AAPL"
2024-07-17,228.88,"AAPL"
2024-07-18,224.18,"AAPL"
2024-07-19,224.31,"AAPL"
2024-07-22,223.96,"AAPL"
2024-07-23,225.01,"AAPL"
2024-07-24,218.54,"AAPL"
2024-07-25,217.49,"AAPL"
2024-07-26,217.96,"AAPL"
2024-07-29,218.24,"AAPL"
2024-07-30,218.8,"AAPL"
2024-07-31,222.08,"AAPL"
2024-08-01,218.36,"AAPL"
2024-08-02,219.86,"AAPL"
2024-08-05,209.27,"AAPL"
2024-08-06,207.23,"AAPL"
2024-08-07,209.82,"AAPL"
2024-08-08,213.31,"AAPL"
2024-08-09,216.24,"AAPL"
2024-08-12,217.53,"AAPL"
2024-08-13,221.27,"AAPL"
2024-08-14,221.72,"AAPL"
2024-08-15,224.72,"AAPL"
2024-08-16,226.05,"AAPL"
2024-08-19,225.89,"AAPL"
2024-08-20,226.51,"AAPL"
2024-08-21,226.4,"AAPL"
2024-08-22,224.53,"AAPL"
2024-08-23,226.84,"AAPL"
2024-08-26,227.18,"AAPL"
2024-08-27,228.03,"AAPL"
2024-08-28,226.49,"AAPL"
2024-08-29,229.79,"AAPL"
2024-08-30,229,"AAPL"
2024-09-03,222.77,"AAPL"
2024-09-04,220.85,"AAPL"
2024-09-05,222.38,"AAPL"
2024-09-06,220.82,"AAPL"
2024-09-09,220.91,"AAPL"
2024-09-10,220.11,"AAPL"
2024-09-11,222.66,"AAPL"
2024-09-12,222.77,"AAPL"
2024-09-13,222.5,"AAPL"
2024-09-16,216.32,"AAPL"
2024-09-17,216.79,"AAPL"
2024-09-18,220.69,"AAPL"
2024-09-19,228.87,"AAPL"
2024-09-20,228.2,"AAPL"
2024-09-23,226.47,"AAPL"
2024-09-24,227.37,"AAPL"
2024-09-25,226.37,"AAPL"
2024-09-26,227.52,"AAPL"
2024-09-27,227.79,"AAPL"
2024-09-30,233,"AAPL"
2024-10-01,226.21,"AAPL"
2024-10-02,226.78,"AAPL"
2024-10-03,225.67,"AAPL"
2024-10-04,226.8,"AAPL"
2024-10-07,221.69,"AAPL"
2024-10-08,225.77,"AAPL"
2024-10-09,229.54,"AAPL"
2024-10-10,229.04,"AAPL"
2024-10-11,227.55,"AAPL"
2024-10-14,231.3,"AAPL"
2024-10-15,233.85,"AAPL"
2024-10-16,231.78,"AAPL"
2024-10-17,232.15,"AAPL"
2024-10-18,235,"AAPL"
2024-10-21,236.48,"AAPL"
2024-10-22,235.86,"AAPL"
2024-10-23,230.76,"AAPL"
2024-10-24,230.57,"AAPL"
2024-10-25,231.41,"AAPL"
2024-10-28,233.4,"AAPL"
2024-10-29,233.67,"AAPL"
2024-10-30,230.1,"AAPL"
2024-10-31,225.91,"AAPL"
2024-11-01,222.91,"AAPL"
2024-11-04,222.01,"AAPL"
2024-11-05,223.45,"AAPL"
2024-11-06,222.72,"AAPL"
2024-11-07,227.48,"AAPL"
2024-11-08,226.96,"AAPL"
2024-11-11,224.23,"AAPL"
2024-11-12,224.23,"AAPL"
2024-11-13,225.12,"AAPL"
2024-11-14,228.22,"AAPL"
2024-11-15,225,"AAPL"
2024-11-18,228.02,"AAPL"
2024-11-19,228.28,"AAPL"
2024-11-20,229,"AAPL"
2024-11-21,228.52,"AAPL"
2024-11-22,229.87,"AAPL"
2024-11-25,232.87,"AAPL"
2024-11-26,235.06,"AAPL"
2024-11-27,234.93,"AAPL"
2024-11-29,237.33,"AAPL"
2024-12-02,239.59,"AAPL"
2024-12-03,242.65,"AAPL"
2024-12-04,243.01,"AAPL"
2024-12-05,243.04,"AAPL"
2024-12-06,242.84,"AAPL"
2024-12-09,246.75,"AAPL"
2024-12-10,247.77,"AAPL"
2024-12-11,246.49,"AAPL"
2024-12-12,247.96,"AAPL"
2024-12-13,248.13,"AAPL"
2024-12-16,251.04,"AAPL"
2024-12-17,253.48,"AAPL"
2024-12-18,248.05,"AAPL"
2024-12-19,249.79,"AAPL"
2024-12-20,254.49,"AAPL"
2024-12-23,255.27,"AAPL"
2024-12-24,258.2,"AAPL"
2024-12-26,259.02,"AAPL"
2024-12-27,255.59,"AAPL"
2024-12-30,252.2,"AAPL"
2024-12-31,250.42,"AAPL"
2025-01-02,243.85,"AAPL"
2025-01-03,243.36,"AAPL"
2025-01-06,245,"AAPL"
2025-01-07,242.21,"AAPL"
2025-01-08,242.7,"AAPL"
2025-01-10,236.85,"AAPL"
2025-01-13,234.4,"AAPL"
2025-01-14,233.28,"AAPL"
2025-01-15,237.87,"AAPL"
2025-01-16,228.26,"AAPL"
2025-01-17,229.98,"AAPL"
2025-01-21,222.64,"AAPL"
2025-01-22,223.83,"AAPL"
2025-01-23,223.66,"AAPL"
2025-01-24,222.78,"AAPL"
2025-01-27,229.86,"AAPL"
2025-01-28,238.26,"AAPL"
2025-01-29,239.36,"AAPL"
2025-01-30,237.59,"AAPL"
2025-01-31,236,"AAPL"
2025-02-03,228.01,"AAPL"
2025-02-04,232.8,"AAPL"
2025-02-05,232.47,"AAPL"
2025-02-06,233.22,"AAPL"
2025-02-07,227.63,"AAPL"
2025-02-10,227.65,"AAPL"
2025-02-11,232.62,"AAPL"
2025-02-12,236.87,"AAPL"
2025-02-13,241.53,"AAPL"
2025-02-14,244.6,"AAPL"
2025-02-18,244.47,"AAPL"
2025-02-19,244.87,"AAPL"
2025-02-20,245.83,"AAPL"
2025-02-21,245.55,"AAPL"
2025-02-24,247.1,"AAPL"
2025-02-25,247.04,"AAPL"
2025-02-26,240.36,"AAPL"
2025-02-27,237.3,"AAPL"
2025-02-28,241.84,"AAPL"
2025-03-03,238.03,"AAPL"
2025-03-04,235.93,"AAPL"
2025-03-05,235.74,"AAPL"
2025-03-06,235.33,"AAPL"
2025-03-07,239.07,"AAPL"
2025-03-10,227.48,"AAPL"
2025-03-11,220.84,"AAPL"
2025-03-12,216.98,"AAPL"
2025-03-13,209.68,"AAPL"
2025-03-14,213.49,"AAPL"
2025-03-17,214,"AAPL"
2025-03-18,212.69,"AAPL"
2025-03-19,215.24,"AAPL"
2025-03-20,214.1,"AAPL"
2025-03-21,218.27,"AAPL"
2025-03-24,220.73,"AAPL"
2025-03-25,223.75,"AAPL"
2025-03-26,221.53,"AAPL"
2025-03-27,223.85,"AAPL"
2025-03-28,217.9,"AAPL"
2025-03-31,222.13,"AAPL"
2025-04-01,223.19,"AAPL"
2025-04-02,223.89,"AAPL"
2025-04-03,203.19,"AAPL"
2025-04-04,188.38,"AAPL"
2025-04-07,181.46,"AAPL"
2025-04-08,172.42,"AAPL"
2025-04-09,198.85,"AAPL"
2025-04-10,190.42,"AAPL"
2025-04-11,198.15,"AAPL"
2025-04-14,202.52,"AAPL"
2025-04-15,202.14,"AAPL"
2025-04-16,194.27,"AAPL"
2025-04-17,196.98,"AAPL"
2025-04-21,193.16,"AAPL"
2025-04-22,199.74,"AAPL"
2025-04-23,204.6,"AAPL"
2025-04-24,208.37,"AAPL"
2025-04-25,209.28,"AAPL"
2025-04-28,210.14,"AAPL"
2025-04-29,211.21,"AAPL"
2025-04-30,212.5,"AAPL"
2025-05-01,213.32,"AAPL"
2025-05-02,205.35,"AAPL"
2025-05-05,198.89,"AAPL"
2025-05-06,198.51,"AAPL"
2025-05-07,196.25,"AAPL"
2025-05-08,197.49,"AAPL"
2025-05-09,198.53,"AAPL"
2025-05-12,210.79,"AAPL"
2025-05-13,212.93,"AAPL"
2025-05-14,212.33,"AAPL"
2025-05-15,211.45,"AAPL"
2025-05-16,211.26,"AAPL"
2025-05-19,208.78,"AAPL"
2020-01-02,160.62,"MSFT"
2020-01-03,158.62,"MSFT"
2020-01-06,159.03,"MSFT"
2020-01-07,157.58,"MSFT"
2020-01-08,160.09,"MSFT"
2020-01-09,162.09,"MSFT"
2020-01-10,161.34,"MSFT"
2020-01-13,163.28,"MSFT"
2020-01-14,162.13,"MSFT"
2020-01-15,163.18,"MSFT"
2020-01-16,166.17,"MSFT"
2020-01-17,167.1,"MSFT"
2020-01-21,166.5,"MSFT"
2020-01-22,165.7,"MSFT"
2020-01-23,166.72,"MSFT"
2020-01-24,165.04,"MSFT"
2020-01-27,162.28,"MSFT"
2020-01-28,165.46,"MSFT"
2020-01-29,168.04,"MSFT"
2020-01-30,172.78,"MSFT"
2020-01-31,170.23,"MSFT"
2020-02-03,174.38,"MSFT"
2020-02-04,180.12,"MSFT"
2020-02-05,179.9,"MSFT"
2020-02-06,183.63,"MSFT"
2020-02-07,183.89,"MSFT"
2020-02-10,188.7,"MSFT"
2020-02-11,184.44,"MSFT"
2020-02-12,184.71,"MSFT"
2020-02-13,183.71,"MSFT"
2020-02-14,185.35,"MSFT"
2020-02-18,187.23,"MSFT"
2020-02-19,187.28,"MSFT"
2020-02-20,184.42,"MSFT"
2020-02-21,178.59,"MSFT"
2020-02-24,170.89,"MSFT"
2020-02-25,168.07,"MSFT"
2020-02-26,170.17,"MSFT"
2020-02-27,158.18,"MSFT"
2020-02-28,162.01,"MSFT"
2020-03-02,172.79,"MSFT"
2020-03-03,164.51,"MSFT"
2020-03-04,170.55,"MSFT"
2020-03-05,166.27,"MSFT"
2020-03-06,161.57,"MSFT"
2020-03-09,150.62,"MSFT"
2020-03-10,160.92,"MSFT"
2020-03-11,153.63,"MSFT"
2020-03-12,139.06,"MSFT"
2020-03-13,158.83,"MSFT"
2020-03-16,135.42,"MSFT"
2020-03-17,146.57,"MSFT"
2020-03-18,140.4,"MSFT"
2020-03-19,142.71,"MSFT"
2020-03-20,137.35,"MSFT"
2020-03-23,135.98,"MSFT"
2020-03-24,148.34,"MSFT"
2020-03-25,146.92,"MSFT"
2020-03-26,156.11,"MSFT"
2020-03-27,149.7,"MSFT"
2020-03-30,160.23,"MSFT"
2020-03-31,157.71,"MSFT"
2020-04-01,152.11,"MSFT"
2020-04-02,155.26,"MSFT"
2020-04-03,153.83,"MSFT"
2020-04-06,165.27,"MSFT"
2020-04-07,163.49,"MSFT"
2020-04-08,165.13,"MSFT"
2020-04-09,165.14,"MSFT"
2020-04-13,165.51,"MSFT"
2020-04-14,173.7,"MSFT"
2020-04-15,171.88,"MSFT"
2020-04-16,177.04,"MSFT"
2020-04-17,178.6,"MSFT"
2020-04-20,175.06,"MSFT"
2020-04-21,167.82,"MSFT"
2020-04-22,173.52,"MSFT"
2020-04-23,171.42,"MSFT"
2020-04-24,174.55,"MSFT"
2020-04-27,174.05,"MSFT"
2020-04-28,169.81,"MSFT"
2020-04-29,177.43,"MSFT"
2020-04-30,179.21,"MSFT"
2020-05-01,174.57,"MSFT"
2020-05-04,178.84,"MSFT"
2020-05-05,180.76,"MSFT"
2020-05-06,182.54,"MSFT"
2020-05-07,183.6,"MSFT"
2020-05-08,184.68,"MSFT"
2020-05-11,186.74,"MSFT"
2020-05-12,182.51,"MSFT"
2020-05-13,179.75,"MSFT"
2020-05-14,180.53,"MSFT"
2020-05-15,183.16,"MSFT"
2020-05-18,184.91,"MSFT"
2020-05-19,183.63,"MSFT"
2020-05-20,185.66,"MSFT"
2020-05-21,183.43,"MSFT"
2020-05-22,183.51,"MSFT"
2020-05-26,181.57,"MSFT"
2020-05-27,181.81,"MSFT"
2020-05-28,181.4,"MSFT"
2020-05-29,183.25,"MSFT"
2020-06-01,182.83,"MSFT"
2020-06-02,184.91,"MSFT"
2020-06-03,185.36,"MSFT"
2020-06-04,182.92,"MSFT"
2020-06-05,187.2,"MSFT"
2020-06-08,188.36,"MSFT"
2020-06-09,189.8,"MSFT"
2020-06-10,196.84,"MSFT"
2020-06-11,186.27,"MSFT"
2020-06-12,187.74,"MSFT"
2020-06-15,188.94,"MSFT"
2020-06-16,193.57,"MSFT"
2020-06-17,194.24,"MSFT"
2020-06-18,196.32,"MSFT"
2020-06-19,195.15,"MSFT"
2020-06-22,200.57,"MSFT"
2020-06-23,201.91,"MSFT"
2020-06-24,197.84,"MSFT"
2020-06-25,200.34,"MSFT"
2020-06-26,196.33,"MSFT"
2020-06-29,198.44,"MSFT"
2020-06-30,203.51,"MSFT"
2020-07-01,204.7,"MSFT"
2020-07-02,206.26,"MSFT"
2020-07-06,210.7,"MSFT"
2020-07-07,208.25,"MSFT"
2020-07-08,212.83,"MSFT"
2020-07-09,214.32,"MSFT"
2020-07-10,213.67,"MSFT"
2020-07-13,207.07,"MSFT"
2020-07-14,208.35,"MSFT"
2020-07-15,208.04,"MSFT"
2020-07-16,203.92,"MSFT"
2020-07-17,202.88,"MSFT"
2020-07-20,211.6,"MSFT"
2020-07-21,208.75,"MSFT"
2020-07-22,211.75,"MSFT"
2020-07-23,202.54,"MSFT"
2020-07-24,201.3,"MSFT"
2020-07-27,203.85,"MSFT"
2020-07-28,202.02,"MSFT"
2020-07-29,204.06,"MSFT"
2020-07-30,203.9,"MSFT"
2020-07-31,205.01,"MSFT"
2020-08-03,216.54,"MSFT"
2020-08-04,213.29,"MSFT"
2020-08-05,212.94,"MSFT"
2020-08-06,216.35,"MSFT"
2020-08-07,212.48,"MSFT"
2020-08-10,208.25,"MSFT"
2020-08-11,203.38,"MSFT"
2020-08-12,209.19,"MSFT"
2020-08-13,208.7,"MSFT"
2020-08-14,208.9,"MSFT"
2020-08-17,210.28,"MSFT"
2020-08-18,211.49,"MSFT"
2020-08-19,209.7,"MSFT"
2020-08-20,214.58,"MSFT"
2020-08-21,213.02,"MSFT"
2020-08-24,213.69,"MSFT"
2020-08-25,216.47,"MSFT"
2020-08-26,221.15,"MSFT"
2020-08-27,226.58,"MSFT"
2020-08-28,228.91,"MSFT"
2020-08-31,225.53,"MSFT"
2020-09-01,227.27,"MSFT"
2020-09-02,231.65,"MSFT"
2020-09-03,217.3,"MSFT"
2020-09-04,214.25,"MSFT"
2020-09-08,202.66,"MSFT"
2020-09-09,211.29,"MSFT"
2020-09-10,205.37,"MSFT"
2020-09-11,204.03,"MSFT"
2020-09-14,205.41,"MSFT"
2020-09-15,208.78,"MSFT"
2020-09-16,205.05,"MSFT"
2020-09-17,202.91,"MSFT"
2020-09-18,200.39,"MSFT"
2020-09-21,202.54,"MSFT"
2020-09-22,207.42,"MSFT"
2020-09-23,200.59,"MSFT"
2020-09-24,203.19,"MSFT"
2020-09-25,207.82,"MSFT"
2020-09-28,209.44,"MSFT"
2020-09-29,207.26,"MSFT"
2020-09-30,210.33,"MSFT"
2020-10-01,212.46,"MSFT"
2020-10-02,206.19,"MSFT"
2020-10-05,210.38,"MSFT"
2020-10-06,205.91,"MSFT"
2020-10-07,209.83,"MSFT"
2020-10-08,210.58,"MSFT"
2020-10-09,215.81,"MSFT"
2020-10-12,221.4,"MSFT"
2020-10-13,222.86,"MSFT"
2020-10-14,220.86,"MSFT"
2020-10-15,219.66,"MSFT"
2020-10-16,219.66,"MSFT"
2020-10-19,214.22,"MSFT"
2020-10-20,214.65,"MSFT"
2020-10-21,214.8,"MSFT"
